Z_scoretest	slope	se	pval_scoretest
1.1199755371076945	0.7751032350661445	0.7095079860096255	0.2627241868034526
0.630547303563962	0.03753769744264192	0.0595357382904237	0.5283365638872861
-0.2729966006985929	-0.01633230195580928	0.05982628037190074	0.7848558286146027
2.8924432272280933	0.2187805481414492	0.07573460667585316	0.00382258260363945
2.7390471119437114	0.22644581665209831	0.08280745531432221	0.00616175430856194
-1.6236257627036377	-0.23778489440156955	0.1467983063099937	0.10445570365558166
-0.8606496923944089	-0.1120170092261448	0.13021273999834557	0.3894310084034242
1.1199755371076945	0.7751032350661445	0.7095079860096255	0.2627241868034526
2.235519535196263	0.1496247097020173	0.0669719919739038	0.02538326058378636
-1.0536273033506356	-0.13175782923458795	0.12512619670312003	0.2920535837188764
1.1199755371076945	0.7751032350661445	0.7095079860096255	0.2627241868034526
-0.5476959806160477	-0.1488611033957063	0.27202881342414764	0.5839006724650221
1.8406743295695949	0.1341160222433942	0.07289516824104689	0.06566929795017669
1.8406743295695949	0.1341160222433942	0.07289516824104689	0.06566929795017669
1.2598398151545491	0.13533843745705296	0.10748055985134045	0.20772715352805965
1.664908096443632	0.1709930854216321	0.10279073413564252	0.09593109266773428
1.1199755371076945	0.7751032350661445	0.7095079860096255	0.2627241868034526
2.6950288113840255	0.16598839555259476	0.06165852562636678	0.00703825449141139
2.019044369500782	0.1470698523653709	0.07288268808099388	0.04348260808710878
2.6950288113840255	0.16598839555259476	0.06165852562636678	0.00703825449141139
2.2087217760251696	0.2060974253318168	0.0934673723455474	0.02719399882988599
-0.3011231642355633	-0.05495004373048316	0.18249938343856284	0.7633205778135336
-0.3011231642355633	-0.05495004373048316	0.18249938343856284	0.7633205778135336
-0.3011231642355633	-0.05495004373048316	0.18249938343856284	0.7633205778135336
-0.3011231642355633	-0.05495004373048316	0.18249938343856284	0.7633205778135336
-0.3011231642355633	-0.05495004373048316	0.18249938343856284	0.7633205778135336
1.1199755371076945	0.7751032350661445	0.7095079860096255	0.2627241868034526
-1.5987823609858438	-0.35200008355446416	0.22127675573951855	0.10986896970472015
-0.3011231642355633	-0.05495004373048316	0.18249938343856284	0.7633205778135336
1.1199755371076945	0.7751032350661445	0.7095079860096255	0.2627241868034526
-0.31454360804252707	-0.11253854538114992	0.357968417735608	0.7531082013987229
-0.31454360804252707	-0.11253854538114992	0.357968417735608	0.7531082013987229
-0.8282155362935009	-0.09679202621213912	0.11689636688597524	0.4075484467308757
0.5099152850013009	0.11329183679795592	0.2222427093528044	0.6101108130291613
1.1199755371076945	0.7751032350661445	0.7095079860096255	0.2627241868034526
-0.5423448689689092	-0.0741475861053176	0.1367299096987097	0.5875809512304166
-0.4830391363752076	-0.06399854501400569	0.13250328838305284	0.6290679481443386
0.5099152850013009	0.11329183679795592	0.2222427093528044	0.6101108130291613
-0.5423448689689092	-0.0741475861053176	0.1367299096987097	0.5875809512304166
-0.31454360804252707	-0.11253854538114992	0.357968417735608	0.7531082013987229
0.17029933258426022	0.01020971845361869	0.05995211996941879	0.8647747361151894
-0.0211905053937494	-0.00115916826393545	0.05470134222690869	0.9830936881815708
0.42943912702189974	0.02109512146508955	0.04912408962737442	0.6676036846329957
-0.1861128818007874	-0.02054064319881552	0.11036751690981852	0.8523562401872862
0.7494290106839017	0.05999690181739995	0.08006838679623798	0.4535986708930381
-0.07983424130747536	-0.00633160043903447	0.0793091833052062	0.9363690906033788
-0.4214536365752573	-0.02686537326697728	0.06374566735518954	0.6734238598084579
-0.02061055236313459	-0.00200188874131919	0.0971304378631212	0.9835563226863684
-0.1861128818007874	-0.02054064319881552	0.11036751690981852	0.8523562401872862
0.3380748146344976	0.14127863588310263	0.4182363931570513	0.7353068092977748
-0.07983424130747536	-0.00633160043903447	0.0793091833052062	0.9363690906033788
-0.07983424130747536	-0.00633160043903447	0.0793091833052062	0.9363690906033788
0.00912178480519014	5.135120930353475e-4	0.05629216939897837	0.9927219696675732
-0.16465412146826378	-0.05274756058782733	0.3203905185410704	0.8692162297555702
-0.04938665462372415	-0.00289406950310457	0.05860061081891701	0.960611163252098
0.6870943145410994	0.03470552941456884	0.0505138520549566	0.49202329676235873
-0.07983424130747536	-0.00633160043903447	0.0793091833052062	0.9363690906033788
-0.07983424130747536	-0.00633160043903447	0.0793091833052062	0.9363690906033788
0.6870943145410994	0.03470552941456884	0.0505138520549566	0.49202329676235873
0.00912178480519014	5.135120930353475e-4	0.05629216939897837	0.9927219696675732
0.02203821069663168	0.00223123039116245	0.10124822888605883	0.9824174752037323
0.39468413762769305	0.02633718624834905	0.06673084790600418	0.6930760107140415
-0.2543068323101929	-0.01561111969524804	0.06138742411038193	0.7992585218592801
-0.1413095572816238	-0.00806820222288092	0.05709620749742829	0.8876253997590511
0.00912178480519014	5.135120930353475e-4	0.05629216939897837	0.9927219696675732
-0.9575681999051466	-0.0945499243240697	0.09877444363169072	0.33828054091424903
-0.02061055236313459	-0.00200188874131919	0.0971304378631212	0.9835563226863684
-0.16465412146826378	-0.05274756058782733	0.3203905185410704	0.8692162297555702
-0.07983424130747536	-0.00633160043903447	0.0793091833052062	0.9363690906033788
-0.1861128818007874	-0.02054064319881552	0.11036751690981852	0.8523562401872862
-0.14443223172623695	-0.00924649732565878	0.06401966610494084	0.885159166398347
-0.07983424130747536	-0.00633160043903447	0.0793091833052062	0.9363690906033788
-0.14443223172623695	-0.00924649732565878	0.06401966610494084	0.885159166398347
-0.14443223172623695	-0.00924649732565878	0.06401966610494084	0.885159166398347
-0.07983424130747536	-0.00633160043903447	0.0793091833052062	0.9363690906033788
0.02203821069663168	0.00223123039116245	0.10124822888605883	0.9824174752037323
-0.1861128818007874	-0.02054064319881552	0.11036751690981852	0.8523562401872862
0.02203821069663168	0.00223123039116245	0.10124822888605883	0.9824174752037323
-0.11071859938298168	-0.00918072932148533	0.08291952702718898	0.9118394964869352
0.02203821069663168	0.00223123039116245	0.10124822888605883	0.9824174752037323
-0.3566748534140801	-0.01971775334318374	0.05528311500790058	0.721335233022262
-0.11071859938298168	-0.00918072932148533	0.08291952702718898	0.9118394964869352
-0.11071859938298168	-0.00918072932148533	0.08291952702718898	0.9118394964869352
-0.7116125732469625	-0.04487238976565311	0.06306081165837946	0.4767047190117349
0.02765008628061264	0.00156209059618488	0.05649401152097425	0.9779412338423564
0.05635404670409539	0.00320594173996007	0.05688882853836386	0.9550597641604062
-0.16465412146826378	-0.05274756058782733	0.3203905185410704	0.8692162297555702
-0.16465412146826378	-0.05274756058782733	0.3203905185410704	0.8692162297555702
-0.32435607837944275	-0.017679731185962	0.05450795641503067	0.7456684680806567
0.3801777838271879	0.02586490474224398	0.06803467602233534	0.7038134492957886
0.3801777838271879	0.02586490474224398	0.06803467602233534	0.7038134492957886
-0.14865202375268458	-0.01553470354205546	0.1045039995844852	0.8818282199985914
0.3801777838271879	0.02586490474224398	0.06803467602233534	0.7038134492957886
-0.32435607837944275	-0.017679731185962	0.05450795641503067	0.7456684680806567
0.3801777838271879	0.02586490474224398	0.06803467602233534	0.7038134492957886
-0.1129080512037696	-0.00645562477812819	0.05717618906133245	0.9101034532142116
-0.16465412146826378	-0.05274756058782733	0.3203905185410704	0.8692162297555702
0.3801777838271879	0.02586490474224398	0.06803467602233534	0.7038134492957886
0.3801777838271879	0.02586490474224398	0.06803467602233534	0.7038134492957886
0.3801777838271879	0.02586490474224398	0.06803467602233534	0.7038134492957886
-0.7116125732469625	-0.04487238976565311	0.06306081165837946	0.4767047190117349
-0.1129080512037696	-0.00645562477812819	0.05717618906133245	0.9101034532142116
-0.7116125732469625	-0.04487238976565311	0.06306081165837946	0.4767047190117349
0.7830264374488205	0.05853153637417147	0.0747602212245424	0.4336115873007976
-0.1129080512037696	-0.00645562477812819	0.05717618906133245	0.9101034532142116
-0.1413095572816238	-0.00806820222288092	0.05709620749742829	0.8876253997590511
-0.11199149184407615	-0.00714074997480882	0.06376147439848158	0.9108301526565434
-0.11199149184407615	-0.00714074997480882	0.06376147439848158	0.9108301526565434
0.02203821069663168	0.00223123039116245	0.10124822888605883	0.9824174752037323
-0.11199149184407615	-0.00714074997480882	0.06376147439848158	0.9108301526565434
-0.11199149184407615	-0.00714074997480882	0.06376147439848158	0.9108301526565434
-0.16465412146826378	-0.05274756058782733	0.3203905185410704	0.8692162297555702
0.02203821069663168	0.00223123039116245	0.10124822888605883	0.9824174752037323
0.02203821069663168	0.00223123039116245	0.10124822888605883	0.9824174752037323
0.5856350775162795	0.08496710994106671	0.14511482746919113	0.5581207708286438
0.03503108970794606	0.00223369089706009	0.06376373556851889	0.9720549500790268
0.01892661533302945	0.00108080985511947	0.05710456299979623	0.9848996473761548
0.5858946146664616	0.04247376927802346	0.07249878128619008	0.5579463365104
0.5856350775162795	0.08496710994106671	0.14511482746919113	0.5581207708286438
0.02203821069663168	0.00223123039116245	0.10124822888605883	0.9824174752037323
0.02203821069663168	0.00223123039116245	0.10124822888605883	0.9824174752037323
-0.08400220053017632	-0.00411092606420307	0.04893849832132062	0.9330546821843742
-0.1861128818007874	-0.02054064319881552	0.11036751690981852	0.8523562401872862
0.2308576040051692	0.01151658250733878	0.04988638880863227	0.8174254281756292
0.1712516428528231	0.01224412678578624	0.07149843912360367	0.8640259020844863
0.0635692130849351	0.00451417549540268	0.07101265924378969	0.94931324654128
0.3558376384972263	0.02653209020623825	0.07456436975744675	0.7219621600642706
0.3558376384972263	0.02653209020623825	0.07456436975744675	0.7219621600642706
0.3558376384972263	0.02653209020623825	0.07456436975744675	0.7219621600642706
0.01476158709560802	0.00222815052321539	0.1509414797340498	0.9882223852974702
0.5871023509741726	0.03052378845634874	0.05199232070002166	0.5571349687321703
-0.250818344819737	-5.1600234560344305	20.57254308039757	0.8019545577364501
1.029801189876495	0.09764769213589312	0.09485396821831028	0.3031033420769881
1.449146073205363	0.2138827362346256	0.14780416841717878	0.14729679366824283
1.029801189876495	0.09764769213589312	0.09485396821831028	0.3031033420769881
-0.04447829834255497	-0.00286860543017857	0.06449366086331598	0.9645231502682984
1.029801189876495	0.09764769213589312	0.09485396821831028	0.3031033420769881
1.029801189876495	0.09764769213589312	0.09485396821831028	0.3031033420769881
1.449146073205363	0.2138827362346256	0.14780416841717878	0.14729679366824283
0.6697280061449856	0.04306628404301611	0.0643053942215489	0.5030311950743587
1.029801189876495	0.09764769213589312	0.09485396821831028	0.3031033420769881
1.029801189876495	0.09764769213589312	0.09485396821831028	0.3031033420769881
0.6697280061449856	0.04306628404301611	0.0643053942215489	0.5030311950743587
0.6697280061449856	0.04306628404301611	0.0643053942215489	0.5030311950743587
-0.3861692476089562	-0.06429668198546828	0.16650598446578335	0.6993713274617486
0.948892098587064	0.07568559808018216	0.0797724019584286	0.3426754936324075
-0.3812249241704432	-0.0632783186192253	0.16600505865360016	0.7030363562502451
1.029801189876495	0.09764769213589312	0.09485396821831028	0.3031033420769881
0.948892098587064	0.07568559808018216	0.0797724019584286	0.3426754936324075
1.029801189876495	0.09764769213589312	0.09485396821831028	0.3031033420769881
0.06944158205550201	0.00360450662967074	0.05190705108773733	0.9446381310903574
1.449146073205363	0.2138827362346256	0.14780416841717878	0.14729679366824283
-0.3812249241704432	-0.0632783186192253	0.16600505865360016	0.7030363562502451
0.6697280061449856	0.04306628404301611	0.0643053942215489	0.5030311950743587
-0.04447829834255497	-0.00286860543017857	0.06449366086331598	0.9645231502682984
1.449146073205363	0.2138827362346256	0.14780416841717878	0.14729679366824283
0.20069018388042809	0.01120638847223401	0.05583947783490407	0.8409408356899817
0.948892098587064	0.07568559808018216	0.0797724019584286	0.3426754936324075
0.24680602078167055	0.01482578400371858	0.06007083808144908	0.8050583507024512
0.06944158205550201	0.00360450662967074	0.05190705108773733	0.9446381310903574
-0.04447829834255497	-0.00286860543017857	0.06449366086331598	0.9645231502682984
0.04758035946433525	0.00562703892900743	0.11826265926056909	0.9620506851754684
0.07756838705622922	0.02979898093704555	0.38416978945851704	0.9381713900627155
0.6697280061449856	0.04306628404301611	0.0643053942215489	0.5030311950743587
1.029801189876495	0.09764769213589312	0.09485396821831028	0.3031033420769881
1.4216830051232598	0.3708648722502269	0.2623585297175747	0.15511829594668125
-0.04447829834255497	-0.00286860543017857	0.06449366086331598	0.9645231502682984
-0.04447829834255497	-0.00286860543017857	0.06449366086331598	0.9645231502682984
-0.15215821344559216	-0.02093117592271693	0.13756418738460854	0.8790621509752887
0.20069018388042809	0.01120638847223401	0.05583947783490407	0.8409408356899817
-0.04447829834255497	-0.00286860543017857	0.06449366086331598	0.9645231502682984
1.029801189876495	0.09764769213589312	0.09485396821831028	0.3031033420769881
0.948892098587064	0.07568559808018216	0.0797724019584286	0.3426754936324075
0.948892098587064	0.07568559808018216	0.0797724019584286	0.3426754936324075
0.948892098587064	0.07568559808018216	0.0797724019584286	0.3426754936324075
-0.14770875962099958	-0.00904012971347275	0.06120229210908598	0.8825726182959485
0.3590872564343277	0.0495993194975191	0.13813951440322436	0.7195298146217681
1.029801189876495	0.09764769213589312	0.09485396821831028	0.3031033420769881
-0.5801545329922939	-0.03582240511184158	0.06174842834374564	0.5618104116162475
-0.43998250103866954	-0.02711946532901415	0.06163867833816649	0.6599497813385862
-0.3812249241704432	-0.0632783186192253	0.16600505865360016	0.7030363562502451
-0.43998250103866954	-0.02711946532901415	0.06163867833816649	0.6599497813385862
-0.43998250103866954	-0.02711946532901415	0.06163867833816649	0.6599497813385862
-0.43998250103866954	-0.02711946532901415	0.06163867833816649	0.6599497813385862
-0.3812249241704432	-0.0632783186192253	0.16600505865360016	0.7030363562502451
1.029801189876495	0.09764769213589312	0.09485396821831028	0.3031033420769881
-0.4703892092992256	-0.03768336436199666	0.08011362693538948	0.6380769721671095
-0.11015797690110798	-0.00671108169690421	0.06092227497184596	0.912284088958279
0.6129527438113689	0.03390765603963083	0.05532046386667276	0.5399075866866403
0.6129527438113689	0.03390765603963083	0.05532046386667276	0.5399075866866403
0.02566487760074109	0.00162548333779169	0.06333610983602483	0.9795246382376384
-0.2003557761070087	-0.01738061221391806	0.08674934579023845	0.8412023437321292
-0.43998250103866954	-0.02711946532901415	0.06163867833816649	0.6599497813385862
-0.2003557761070087	-0.01738061221391806	0.08674934579023845	0.8412023437321292
0.6129527438113689	0.03390765603963083	0.05532046386667276	0.5399075866866403
0.6129527438113689	0.03390765603963083	0.05532046386667276	0.5399075866866403
0.6129527438113689	0.03390765603963083	0.05532046386667276	0.5399075866866403
-0.4939701327049942	-0.0289233549246255	0.05855477456646828	0.6213272729253316
0.6129527438113689	0.03390765603963083	0.05532046386667276	0.5399075866866403
1.191023152251923	0.06346710013553361	0.05329562731241225	0.23364449604856097
1.449146073205363	0.2138827362346256	0.14780416841717878	0.14729679366824283
0.6129527438113689	0.03390765603963083	0.05532046386667276	0.5399075866866403
0.4693244487644906	0.02495271405969523	0.05316783408829482	0.6388377421786897
0.6504028964724283	0.04762188299358057	0.07322904047010526	0.5154320068443268
1.0034476029879007	0.1048282707900034	0.1045083364460046	0.3156449459274394
-0.2003557761070087	-0.01738061221391806	0.08674934579023845	0.8412023437321292
0.6129527438113689	0.03390765603963083	0.05532046386667276	0.5399075866866403
0.5879196497931851	0.2691027640869541	0.4590804557542587	0.5565862264933671
0.02566487760074109	0.00162548333779169	0.06333610983602483	0.9795246382376384
0.4693244487644906	0.02495271405969523	0.05316783408829482	0.6388377421786897
-0.4939701327049942	-0.0289233549246255	0.05855477456646828	0.6213272729253316
-0.1167767819480132	-0.00743981374204117	0.0637097328925936	0.9070369431691728
0.4693244487644906	0.02495271405969523	0.05316783408829482	0.6388377421786897
-0.2003557761070087	-0.01738061221391806	0.08674934579023845	0.8412023437321292
0.4693244487644906	0.02495271405969523	0.05316783408829482	0.6388377421786897
-0.2003557761070087	-0.01738061221391806	0.08674934579023845	0.8412023437321292
-0.4939701327049942	-0.0289233549246255	0.05855477456646828	0.6213272729253316
0.4693244487644906	0.02495271405969523	0.05316783408829482	0.6388377421786897
0.4693244487644906	0.02495271405969523	0.05316783408829482	0.6388377421786897
-0.5247643606575843	-0.02997007894365598	0.05711360955845192	0.5997470096523922
0.4693244487644906	0.02495271405969523	0.05316783408829482	0.6388377421786897
0.5023472136988791	0.02635930722479719	0.05247296358543104	0.6154233033096865
0.5023472136988791	0.02635930722479719	0.05247296358543104	0.6154233033096865
0.6475335844182121	0.03546758031993624	0.05477538770771708	0.5172866658577613
0.5023472136988791	0.02635930722479719	0.05247296358543104	0.6154233033096865
0.5023472136988791	0.02635930722479719	0.05247296358543104	0.6154233033096865
0.5023472136988791	0.02635930722479719	0.05247296358543104	0.6154233033096865
-0.2003557761070087	-0.01738061221391806	0.08674934579023845	0.8412023437321292
0.6475335844182121	0.03546758031993624	0.05477538770771708	0.5172866658577613
0.5023472136988791	0.02635930722479719	0.05247296358543104	0.6154233033096865
0.5023472136988791	0.02635930722479719	0.05247296358543104	0.6154233033096865
0.6475335844182121	0.03546758031993624	0.05477538770771708	0.5172866658577613
0.16188583995778072	0.00965736545594193	0.05965584270796061	0.8713957538062902
0.6475335844182121	0.03546758031993624	0.05477538770771708	0.5172866658577613
0.1587614678596121	0.00944042877022556	0.05946339449563352	0.8738568078924678
-0.2003557761070087	-0.01738061221391806	0.08674934579023845	0.8412023437321292
-0.40360305631376414	-0.03528797380504964	0.08743464546730992	0.6865046378436787
0.6350810138181738	0.03424271265556668	0.05392070386474203	0.5253755791364848
-0.2003557761070087	-0.01738061221391806	0.08674934579023845	0.8412023437321292
0.9743503602357412	0.0521356885640745	0.05351268944686461	0.32988260766606975
-0.2003557761070087	-0.01738061221391806	0.08674934579023845	0.8412023437321292
-0.3790570218802579	-0.06291521495859147	0.1659962376833436	0.7046455204499786
-0.2003557761070087	-0.01738061221391806	0.08674934579023845	0.8412023437321292
0.9743503602357412	0.0521356885640745	0.05351268944686461	0.32988260766606975
0.4452528681853377	0.02873169784871979	0.06453213338442901	0.6561370243870353
-0.2003557761070087	-0.01738061221391806	0.08674934579023845	0.8412023437321292
0.7598700655035227	0.04036908292721886	0.05312825136481717	0.44733225638106705
-0.4438472317942427	-0.02645511730710148	0.05960622287613206	0.6571530376015268
0.7598700655035227	0.04036908292721886	0.05312825136481717	0.44733225638106705
0.7598700655035227	0.04036908292721886	0.05312825136481717	0.44733225638106705
-0.2003557761070087	-0.01738061221391806	0.08674934579023845	0.8412023437321292
0.8962889334007642	0.04869222808734305	0.05433044691598932	0.3700984680679534
0.7295917730999341	0.03727764440479399	0.05109661283805266	0.46563975243967154
0.7295917730999341	0.03727764440479399	0.05109661283805266	0.46563975243967154
0.3047878537645192	0.02596093366275932	0.08517833099307162	0.7605277329568066
-0.30478785376451994	-0.02596093366275758	0.08517833099307151	0.7605277329568061
-0.09969012771308294	-0.00736837742468527	0.07391293521515105	0.9205903384409844
-0.30478785376451994	-0.02596093366275758	0.08517833099307151	0.7605277329568061
-0.04423983799331649	-0.00366225486033507	0.08278199833760766	0.9647132269972944
1.3411036482932943	0.7629936360468473	0.5827630466660707	0.17988680297036158
-0.09969012771308294	-0.00736837742468527	0.07391293521515105	0.9205903384409844
-0.30478785376451994	-0.02596093366275758	0.08517833099307151	0.7605277329568061
-0.4199546397217902	-0.02475441485942113	0.05894729441391009	0.6745185908450394
-0.30478785376451994	-0.02596093366275758	0.08517833099307151	0.7605277329568061
-0.30478785376451994	-0.02596093366275758	0.08517833099307151	0.7605277329568061
-0.30478785376451994	-0.02596093366275758	0.08517833099307151	0.7605277329568061
0.5475118847083195	0.09954001502958218	0.18182472729913887	0.5840271077343517
-0.3790570218802579	-0.06291521495859147	0.1659962376833436	0.7046455204499786
-0.4199546397217902	-0.02475441485942113	0.05894729441391009	0.6745185908450394
0.5516054502182033	0.09815185872243368	0.1780105137310648	0.5812187014928074
-0.3790570218802579	-0.06291521495859147	0.1659962376833436	0.7046455204499786
0.3003492920454203	0.01566309465179726	0.05215000017659204	0.7639107381260617
-0.4199546397217902	-0.02475441485942113	0.05894729441391009	0.6745185908450394
-0.4199546397217902	-0.02475441485942113	0.05894729441391009	0.6745185908450394
-0.3790570218802579	-0.06291521495859147	0.1659962376833436	0.7046455204499786
0.3003492920454203	0.01566309465179726	0.05215000017659204	0.7639107381260617
-0.30478785376451994	-0.02596093366275758	0.08517833099307151	0.7605277329568061
-0.8017557118714889	-0.10291421258053894	0.12841099326220504	0.4226942819429636
0.3003492920454203	0.01566309465179726	0.05215000017659204	0.7639107381260617
0.2144625185422008	0.01138777182216881	0.05309927500575171	0.8301863928219495
1.448382778430164	0.21390811144741365	0.1478994190427264	0.1475100284428788
0.2144625185422008	0.01138777182216881	0.05309927500575171	0.8301863928219495
0.0799783451720123	0.00786448180365852	0.09833284111710032	0.9362544788384604
0.2144625185422008	0.01138777182216881	0.05309927500575171	0.8301863928219495
-0.19177673822351832	-0.01637260381532411	0.08537396500845407	0.8479170929478901
0.2151707243691369	0.01142799553055268	0.05311144696909243	0.8296342149067722
0.5516054502182033	0.09815185872243368	0.1780105137310648	0.5812187014928074
0.5475118847083195	0.09954001502958218	0.18182472729913887	0.5840271077343517
-0.4199546397217902	-0.02475441485942113	0.05894729441391009	0.6745185908450394
0.5475118847083195	0.09954001502958218	0.18182472729913887	0.5840271077343517
-0.4199546397217902	-0.02475441485942113	0.05894729441391009	0.6745185908450394
-0.250818344819737	-5.1600234560344305	20.57254308039757	0.8019545577364501
1.3411036482932943	0.7629936360468473	0.5827630466660707	0.17988680297036158
0.2151707243691369	0.01142799553055268	0.05311144696909243	0.8296342149067722
-0.19177673822351832	-0.01637260381532411	0.08537396500845407	0.8479170929478901
0.2151707243691369	0.01142799553055268	0.05311144696909243	0.8296342149067722
0.09732914663276672	0.00527332793156681	0.05418014975513201	0.9224650102102248
-0.22741487881332947	-0.01695893900859608	0.0745732795066786	0.8201011517411563
-0.3812249241704432	-0.0632783186192253	0.16600505865360016	0.7030363562502451
0.2151707243691369	0.01142799553055268	0.05311144696909243	0.8296342149067722
-0.42071006139288497	-0.02480020860996008	0.05895030834667156	0.6739668132357255
-0.3790570218802579	-0.06291521495859147	0.1659962376833436	0.7046455204499786
-0.250818344819737	-5.1600234560344305	20.57254308039757	0.8019545577364501
0.3737805188905823	0.01965578146624936	0.05258723270678505	0.7085676143605366
-0.250818344819737	-5.1600234560344305	20.57254308039757	0.8019545577364501
-0.42071006139288497	-0.02480020860996008	0.05895030834667156	0.6739668132357255
-0.4199546397217902	-0.02475441485942113	0.05894729441391009	0.6745185908450394
-0.4199546397217902	-0.02475441485942113	0.05894729441391009	0.6745185908450394
-0.42071006139288497	-0.02480020860996008	0.05895030834667156	0.6739668132357255
-9.588017414414614e-4	-7.901792104865354e-5	0.08240701753393963	0.9992349870108458
0.5475118847083195	0.09954001502958218	0.18182472729913887	0.5840271077343517
0.2151707243691369	0.01142799553055268	0.05311144696909243	0.8296342149067722
-0.250818344819737	-5.1600234560344305	20.57254308039757	0.8019545577364501
1.6236257627036383	0.2377848944015685	0.1467983063099933	0.1044557036555815
-0.4199546397217902	-0.02475441485942113	0.05894729441391009	0.6745185908450394
1.3411036482932943	0.7629936360468473	0.5827630466660707	0.17988680297036158
-0.250818344819737	-5.1600234560344305	20.57254308039757	0.8019545577364501
-0.4199546397217902	-0.02475441485942113	0.05894729441391009	0.6745185908450394
0.5475118847083195	0.09954001502958218	0.18182472729913887	0.5840271077343517
-0.250818344819737	-5.1600234560344305	20.57254308039757	0.8019545577364501
-0.4199546397217902	-0.02475441485942113	0.05894729441391009	0.6745185908450394
-0.19177673822351832	-0.01637260381532411	0.08537396500845407	0.8479170929478901
0.37305134112035215	0.01961335752107438	0.05257629251186158	0.709110232840107
0.772134878438001	0.5417656046779216	0.7102570160020568	0.440034546461037
-9.588017414414614e-4	-7.901792104865354e-5	0.08240701753393963	0.9992349870108458
-0.4199546397217902	-0.02475441485942113	0.05894729441391009	0.6745185908450394
0.2151707243691369	0.01142799553055268	0.05311144696909243	0.8296342149067722
-0.19177673822351832	-0.01637260381532411	0.08537396500845407	0.8479170929478901
0.5475118847083195	0.09954001502958218	0.18182472729913887	0.5840271077343517
-0.5502147261586281	-0.03231555180613828	0.05873583147399471	0.582172104240978
0.6623506916312758	0.03429770264560328	0.05178434721000274	0.507746496597716
-0.3535157956220041	-0.01984147590267876	0.05612721271759068	0.7237017890733142
0.5475118847083195	0.09954001502958218	0.18182472729913887	0.5840271077343517
0.5475118847083195	0.09954001502958218	0.18182472729913887	0.5840271077343517
0.6623506916312758	0.03429770264560328	0.05178434721000274	0.507746496597716
-0.3790570218802579	-0.06291521495859147	0.1659962376833436	0.7046455204499786
0.5475118847083195	0.09954001502958218	0.18182472729913887	0.5840271077343517
0.5475118847083195	0.09954001502958218	0.18182472729913887	0.5840271077343517
